time, timestamp, robot_q__0, robot_q__1, robot_q__2, robot_q__3, robot_q__4, robot_q__5, robot_q__6, robot_dq__0, robot_dq__1, robot_dq__2, robot_dq__3, robot_dq__4, robot_dq__5, robot_dq__6, ee_pos__0, ee_pos__1, ee_pos__2, goal_pos__0, goal_pos__1, goal_pos__2, svalues__0, svalues__1, svalues__2, svalues__3, svalues__4, svalues__5, singular_task_torques__0, singular_task_torques__1, singular_task_torques__2, singular_task_torques__3, singular_task_torques__4, singular_task_torques__5, singular_task_torques__6, motion_task_torques__0, motion_task_torques__1, motion_task_torques__2, motion_task_torques__3, motion_task_torques__4, motion_task_torques__5, motion_task_torques__6, ori_error__0, ori_error__1, ori_error__2, singular_direction__0, singular_direction__1, singular_direction__2, singular_direction__3, singular_direction__4, singular_direction__5, alpha, 
0.0100002, 2025-03-26__18-48-44.099216, 0, -0.436332, 0, -2.35619, 0, 1.8326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
0.48, 2025-03-26__18-48-44.569267, -0.0251878, -0.372684, 0.0210721, -2.31798, 0.0036919, 2.12925, 0.158798, -0.091063, 0.229699, 0.0758227, 0.138624, 0.0139577, 1.04258, 0.56756, 0.474638, -0.00162426, 0.401294, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.49, 2025-03-26__18-48-44.579274, -0.026099, -0.370386, 0.0218307, -2.31659, 0.00383248, 2.13968, 0.164476, -0.0911657, 0.229966, 0.0758797, 0.138881, 0.0141573, 1.04397, 0.568065, 0.477151, -0.00169296, 0.402227, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.5, 2025-03-26__18-48-44.589277, -0.0270109, -0.368086, 0.0225895, -2.3152, 0.00397501, 2.15012, 0.170158, -0.091207, 0.230087, 0.0758888, 0.139046, 0.0143457, 1.04509, 0.568286, 0.479656, -0.00176219, 0.403177, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.51, 2025-03-26__18-48-44.599277, -0.027923, -0.365785, 0.0233483, -2.31381, 0.00411935, 2.16058, 0.175841, -0.0911969, 0.230085, 0.0758582, 0.139132, 0.014522, 1.04598, 0.568275, 0.482151, -0.00183193, 0.404145, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.52, 2025-03-26__18-48-44.609274, -0.0288347, -0.363484, 0.0241066, -2.31242, 0.0042654, 2.17104, 0.181523, -0.0911444, 0.229984, 0.0757954, 0.139152, 0.0146859, 1.04668, 0.568076, 0.484636, -0.00190214, 0.405129, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.53, 2025-03-26__18-48-44.619275, -0.0297458, -0.361185, 0.0248641, -2.31102, 0.00441303, 2.18151, 0.187202, -0.0910579, 0.229802, 0.0757072, 0.139117, 0.0148372, 1.04723, 0.567732, 0.48711, -0.00197278, 0.40613, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.54, 2025-03-26__18-48-44.629274, -0.0306558, -0.358888, 0.0256207, -2.30963, 0.0045621, 2.19199, 0.192877, -0.0909448, 0.229557, 0.0755996, 0.139038, 0.0149756, 1.04766, 0.567277, 0.489571, -0.00204385, 0.407148, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.55, 2025-03-26__18-48-44.639278, -0.0315646, -0.356594, 0.0263761, -2.30824, 0.0047125, 2.20247, 0.198548, -0.0908117, 0.229265, 0.075478, 0.138925, 0.0151013, 1.04799, 0.566742, 0.492021, -0.00211533, 0.408183, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.56, 2025-03-26__18-48-44.649275, -0.032472, -0.354303, 0.0271302, -2.30686, 0.00486409, 2.21295, 0.204212, -0.0906645, 0.228939, 0.0753469, 0.138785, 0.0152145, 1.04823, 0.566154, 0.494457, -0.00218721, 0.409233, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.57, 2025-03-26__18-48-44.659278, -0.0333779, -0.352016, 0.027883, -2.30547, 0.00501675, 2.22343, 0.20987, -0.0905082, 0.228591, 0.0752104, 0.138625, 0.0153156, 1.0484, 0.565533, 0.496881, -0.00225949, 0.4103, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.58, 2025-03-26__18-48-44.669249, -0.0342821, -0.349731, 0.0286344, -2.30408, 0.00517036, 2.23391, 0.215523, -0.0903472, 0.228232, 0.0750719, 0.138453, 0.0154049, 1.04852, 0.564899, 0.499291, -0.00233217, 0.411383, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
