time, timestamp, robot_q__0, robot_q__1, robot_q__2, robot_q__3, robot_q__4, robot_q__5, robot_q__6, ee_pos__0, ee_pos__1, ee_pos__2, goal_pos__0, goal_pos__1, goal_pos__2, collision_state__0, collision_state__1, collision_state__2, collision_state__3, collision_state__4, collision_distance__0, collision_distance__1, collision_distance__2, collision_distance__3, collision_distance__4, collision_closest_point_in_world__0, collision_closest_point_in_world__1, collision_closest_point_in_world__2, collision_closest_distance, constraint_flag, 
0.44, 2025-03-09__19-52-45.667665, -0.0102999, -0.446936, 0.0381503, -2.36497, 0.0022871, 1.84535, 0.810305, 0.384202, 0.00753443, 0.176133, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437652, 0.341948, 0.341001, 0.408873, 0.344537, 0.0535436, 0.0622738, 0.347881, 0.341001, 0
0.45, 2025-03-09__19-52-45.677648, -0.010314, -0.446942, 0.0384805, -2.36498, 0.00228578, 1.84535, 0.810299, 0.384196, 0.00761913, 0.176129, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437647, 0.341945, 0.340977, 0.408872, 0.344537, 0.0535444, 0.0622731, 0.347881, 0.340977, 0
0.46, 2025-03-09__19-52-45.687667, -0.0102941, -0.446948, 0.0388044, -2.36498, 0.00228782, 1.84535, 0.810303, 0.384194, 0.00771135, 0.176129, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437646, 0.341945, 0.340958, 0.408872, 0.344537, 0.0535431, 0.0622741, 0.347882, 0.340958, 0
0.47, 2025-03-09__19-52-45.697648, -0.0102772, -0.446943, 0.0390228, -2.36498, 0.00228649, 1.84535, 0.810303, 0.384192, 0.00778662, 0.176129, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437644, 0.341946, 0.340945, 0.408872, 0.344537, 0.0535421, 0.062275, 0.347881, 0.340945, 0
0.48, 2025-03-09__19-52-45.707667, -0.0102778, -0.446949, 0.0391616, -2.36497, 0.00228854, 1.84536, 0.810304, 0.3842, 0.00783358, 0.176133, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437651, 0.341951, 0.340942, 0.408874, 0.344538, 0.053542, 0.062275, 0.347882, 0.340942, 0
0.49, 2025-03-09__19-52-45.717646, -0.0102942, -0.446943, 0.0392728, -2.36498, 0.00228649, 1.84535, 0.810296, 0.384194, 0.00785462, 0.176129, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437643, 0.341946, 0.340929, 0.408872, 0.344537, 0.0535431, 0.0622741, 0.347881, 0.340929, 0
0.5, 2025-03-09__19-52-45.727675, -0.0103192, -0.446943, 0.039379, -2.36498, 0.00228649, 1.84535, 0.810304, 0.384189, 0.00787486, 0.176126, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437642, 0.341946, 0.340923, 0.408872, 0.344537, 0.0535447, 0.0622728, 0.347881, 0.340923, 0
0.51, 2025-03-09__19-52-45.737666, -0.0103267, -0.446946, 0.0394677, -2.36498, 0.0022871, 1.84536, 0.810299, 0.384188, 0.00789807, 0.176125, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437644, 0.341948, 0.340919, 0.408873, 0.344538, 0.0535451, 0.0622724, 0.347882, 0.340919, 0
0.52, 2025-03-09__19-52-45.747673, -0.0103138, -0.446943, 0.0395333, -2.36498, 0.00228968, 1.84535, 0.810299, 0.384188, 0.00792206, 0.176125, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437642, 0.341946, 0.340914, 0.408872, 0.344537, 0.0535444, 0.0622731, 0.347881, 0.340914, 0
0.53, 2025-03-09__19-52-45.757668, -0.0103093, -0.446949, 0.0395387, -2.36497, 0.00228698, 1.84536, 0.8103, 0.384191, 0.00792893, 0.176124, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437649, 0.341951, 0.340918, 0.408874, 0.344538, 0.053544, 0.0622733, 0.347882, 0.340918, 0
0.54, 2025-03-09__19-52-45.767668, -0.0103217, -0.446946, 0.0395525, -2.36498, 0.00228583, 1.84536, 0.810303, 0.384192, 0.00792642, 0.176126, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437644, 0.341948, 0.340914, 0.408873, 0.344538, 0.0535448, 0.0622727, 0.347882, 0.340914, 0
