time, timestamp, robot_q__0, robot_q__1, robot_q__2, robot_q__3, robot_q__4, robot_q__5, robot_q__6, ee_pos__0, ee_pos__1, ee_pos__2, goal_pos__0, goal_pos__1, goal_pos__2, collision_state__0, collision_state__1, collision_state__2, collision_state__3, collision_state__4, collision_state__5, collision_state__6, collision_state__7, collision_state__8, collision_distance__0, collision_distance__1, collision_distance__2, collision_distance__3, collision_distance__4, collision_distance__5, collision_distance__6, collision_distance__7, collision_distance__8, collision_closest_point_in_world__0, collision_closest_point_in_world__1, collision_closest_point_in_world__2, collision_closest_distance, constraint_flag, 
0.53, 2025-03-11__02-24-41.548376, 0.272473, -0.308302, -0.16873, -1.92046, 0.0500697, 1.63348, 0.786743, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.54, 2025-03-11__02-24-41.558380, 0.272471, -0.308313, -0.166917, -1.92045, 0.0500701, 1.63348, 0.786652, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.55, 2025-03-11__02-24-41.568379, 0.272497, -0.308324, -0.165143, -1.92046, 0.0500696, 1.63348, 0.786534, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.56, 2025-03-11__02-24-41.578381, 0.272511, -0.308324, -0.16335, -1.92046, 0.0500704, 1.63348, 0.786415, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.57, 2025-03-11__02-24-41.588380, 0.272484, -0.308329, -0.161458, -1.92045, 0.0500693, 1.63348, 0.786288, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.58, 2025-03-11__02-24-41.598380, 0.2725, -0.308332, -0.159574, -1.92045, 0.0500679, 1.63348, 0.786185, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.59, 2025-03-11__02-24-41.608385, 0.272519, -0.308314, -0.1577, -1.92045, 0.0500711, 1.63348, 0.786092, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.6, 2025-03-11__02-24-41.618378, 0.272471, -0.308303, -0.155776, -1.92046, 0.0500704, 1.63348, 0.785986, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.61, 2025-03-11__02-24-41.628374, 0.272454, -0.308291, -0.153888, -1.92048, 0.0500689, 1.63348, 0.785884, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.62, 2025-03-11__02-24-41.638378, 0.272462, -0.308278, -0.152054, -1.92047, 0.0500704, 1.63348, 0.785813, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.63, 2025-03-11__02-24-41.648375, 0.272473, -0.308269, -0.150283, -1.92047, 0.0500712, 1.63348, 0.785758, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.64, 2025-03-11__02-24-41.658374, 0.272426, -0.308255, -0.148453, -1.92046, 0.0500654, 1.63348, 0.785707, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.65, 2025-03-11__02-24-41.668379, 0.272413, -0.308233, -0.146622, -1.92047, 0.0500694, 1.63348, 0.785642, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.66, 2025-03-11__02-24-41.678365, 0.272431, -0.308218, -0.144807, -1.92047, 0.05007, 1.63348, 0.785568, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.67, 2025-03-11__02-24-41.688377, 0.272405, -0.308207, -0.142982, -1.92047, 0.0500653, 1.63348, 0.785539, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.68, 2025-03-11__02-24-41.698378, 0.272393, -0.308196, -0.141197, -1.92047, 0.0500701, 1.63348, 0.785502, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
